#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_011916.1",1944941,1945804,"+",7331285,,"CCNA_01818","YP_002517191.1",287,"D-alanine aminotransferase"
"chromosome","NC_011916.1",1945962,1946210,"+",7331286,"hfq","CCNA_01819","YP_002517192.1",82,"RNA-binding protein, Hfq family"
"chromosome","NC_011916.1",1946223,1947563,"+",7331287,,"CCNA_01820","YP_002517193.1",446,"GTP-binding protein hflX"
"chromosome","NC_011916.1",1947560,1948387,"-",7331288,,"CCNA_01821","YP_002517194.4",275,"nucleoside triphosphate pyrophosphohydrolase"
"chromosome","NC_011916.1",1948350,1949762,"-",7331289,,"CCNA_01822","YP_002517195.1",470,"melibiose carrier protein"
"chromosome","NC_011916.1",1950040,1950258,"-",7331290,,"CCNA_01823","YP_002517196.1",72,"hypothetical protein CCNA_01823"
"chromosome","NC_011916.1",1950334,1950669,"-",7331291,,"CCNA_01824","YP_002517197.1",111,"hypothetical protein CCNA_01824"
"chromosome","NC_011916.1",1951298,1953250,"+",7331293,"btuB","CCNA_01826","YP_002517199.1",650,"vitamin B12 transporter BtuB"
"chromosome","NC_011916.1",1953316,1954770,"+",7331294,"cobQ","CCNA_01827","YP_002517200.1",484,"cobyric acid synthase CobQ"
"chromosome","NC_011916.1",1954767,1955342,"-",7331376,,"CCNA_01828","YP_002517201.1",191,"conserved hypothetical protein"
"chromosome","NC_011916.1",1955493,1956539,"+",7331377,,"CCNA_01829","YP_002517202.1",348,"SalR-family ligand-binding transcriptional regulator"
"chromosome","NC_011916.1",1956674,1959535,"+",7331378,,"CCNA_01830","YP_002517203.1",953,"TonB-dependent receptor"
"chromosome","NC_011916.1",1959650,1961173,"+",7331379,,"CCNA_01831","YP_002517204.1",507,"tryptophan halogenase superfamily protein"
"chromosome","NC_011916.1",1961197,1963485,"+",7331380,,"CCNA_01832","YP_002517205.2",762,"beta-glucosidase"
"chromosome","NC_011916.1",1963485,1964894,"+",7331381,,"CCNA_01833","YP_002517206.1",469,"glucosylceramidase"
"chromosome","NC_011916.1",1965009,1967531,"-",7331382,,"CCNA_01834","YP_002517207.1",840,"ABC-type transport permease involved in lysophospholipase L1 biosynthesis"
"chromosome","NC_011916.1",1967528,1968214,"-",7331383,,"CCNA_01835","YP_002517208.1",228,"ABC transporter ATP-binding protein"
"chromosome","NC_011916.1",1968272,1968904,"+",7331384,,"CCNA_01836","YP_002517209.1",210,"acyl-CoA thioesterase I/lysophospholipase"
"chromosome","NC_011916.1",1969053,1970081,"-",7331385,,"CCNA_01837","YP_002517210.1",342,"transposase, IS30 family"
"chromosome","NC_011916.1",1970882,1972324,"-",7331388,,"CCNA_01840","YP_002517213.1",480,"MerR-family transcriptional regulator"
"chromosome","NC_011916.1",1972490,1974109,"+",7331389,,"CCNA_01841","YP_002517214.1",539,"isocitrate lyase"
"chromosome","NC_011916.1",1974143,1974370,"+",7331390,,"CCNA_01842","YP_002517215.1",75,"hypothetical protein CCNA_01842"
"chromosome","NC_011916.1",1974451,1976028,"+",7331391,,"CCNA_01843","YP_002517216.1",525,"malate synthase"
"chromosome","NC_011916.1",1976177,1976803,"-",7331392,,"CCNA_01844","YP_002517217.1",208,"DNA integration/recombination/inversion protein"
"chromosome","NC_011916.1",1977086,1977619,"-",7331393,,"CCNA_01845","YP_002517218.1",177,"two-component response regulator protein"
"chromosome","NC_011916.1",1977612,1978958,"-",7331394,,"CCNA_01846","YP_002517219.1",448,"two-component sensor histidine kinase"
"chromosome","NC_011916.1",1978955,1979692,"-",7331395,,"CCNA_01847","YP_002517220.1",245,"cytochrome c oxidase assembly protein Surf1"
"chromosome","NC_011916.1",1979689,1980078,"-",7331396,"qoxD","CCNA_01848","YP_002517221.1",129,"quinol cytochrome oxidase polypeptide IV"
"chromosome","NC_011916.1",1980075,1980701,"-",7331397,"qoxC","CCNA_01849","YP_002517222.1",208,"quinol cytochrome oxidase polypeptide III"
"chromosome","NC_011916.1",1980704,1982701,"-",7331398,"qoxB","CCNA_01850","YP_002517223.1",665,"quinol cytochrome oxidase polypeptide I"
"chromosome","NC_011916.1",1982720,1983781,"-",7331399,"qoxA","CCNA_01851","YP_002517224.1",353,"quinol cytochrome oxidase polypeptide II"
"chromosome","NC_011916.1",1983992,1985332,"+",7331400,,"CCNA_01852","YP_002517225.1",446,"major facilitator superfamily transporter"
"chromosome","NC_011916.1",1985425,1985829,"+",7331401,,"CCNA_01853","YP_002517226.1",134,"conserved hypothetical protein"
"chromosome","NC_011916.1",1985974,1986639,"+",7331402,,"CCNA_01854","YP_002517227.1",221,"GntR-family transcriptional regulator"
"chromosome","NC_011916.1",1986769,1987485,"+",7331403,,"CCNA_01855","YP_002517228.1",238,"iron/manganese superoxide dismutase"
"chromosome","NC_011916.1",1987428,1989626,"+",7331404,,"CCNA_01856","YP_002517229.1",732,"TonB-dependent receptor"
"chromosome","NC_011916.1",1989653,1990909,"+",7331405,,"CCNA_01857","YP_002517230.1",418,"AraC-family transcriptional regulator"
"chromosome","NC_011916.1",1990867,1991769,"+",7331406,,"CCNA_01858","YP_002517231.1",300,"AraC-family transcriptional regulator"
"chromosome","NC_011916.1",1991852,1993885,"+",7331407,,"CCNA_01859","YP_002517232.1",677,"TonB-dependent receptor"
"chromosome","NC_011916.1",1993888,1995033,"+",7331408,,"CCNA_01860","YP_002517233.1",381,"iron-regulated membrane protein"
"chromosome","NC_011916.1",1995291,1996484,"+",7331409,,"CCNA_01861","YP_002517234.1",397,"hypothetical protein CCNA_01861"
"chromosome","NC_011916.1",1996891,1997184,"-",7331410,,"CCNA_01862","YP_002517235.1",97,"hypothetical protein CCNA_01862"
"chromosome","NC_011916.1",1997194,1998630,"-",7331411,,"CCNA_01863","YP_002517236.1",478,"outer membrane efflux protein"
"chromosome","NC_011916.1",1998726,1999349,"+",7331412,,"CCNA_01864","YP_002517237.1",207,"TetR-family transcriptional regulator"
"chromosome","NC_011916.1",1999438,2000526,"+",7331413,,"CCNA_01865","YP_002517238.1",362,"periplasmic multidrug efflux lipoprotein precursor"
"chromosome","NC_011916.1",2000523,2003621,"+",7331414,"acrB4","CCNA_01866","YP_002517239.1",1032,"cation/multidrug efflux pump acrB4"
"chromosome","NC_011916.1",2003815,2005050,"-",17829430,,"CCNA_03894","YP_008877610.1",411,"MFS sugar transporter"
"chromosome","NC_011916.1",2005193,2005987,"-",7331416,,"CCNA_01868","YP_002517241.1",264,"2H phosphodiesterase family protein"
"chromosome","NC_011916.1",2005990,2008671,"-",7331417,,"CCNA_01869","YP_002517242.1",893,"TonB-dependent receptor"
"chromosome","NC_011916.1",2008780,2009934,"-",7331418,,"CCNA_01870","YP_002517243.1",384,"NagC-family transcriptional regulator"
"chromosome","NC_011916.1",2009954,2010232,"-",7331419,,"CCNA_03895","YP_008877611.1",92,"hypothetical protein CCNA_03895"
"chromosome","NC_011916.1",2010241,2010474,"+",7331421,,"CCNA_01873","YP_002517246.1",77,"magnesium and cobalt transport protein corA"
"chromosome","NC_011916.1",2010768,2012213,"-",7331422,,"CCNA_01874","YP_002517247.1",481,"transposase"
"chromosome","NC_011916.1",2012838,2013983,"+",7331423,,"CCNA_01875","YP_002517248.1",381,"acyl-CoA dehydrogenase, short-chain specific"
"chromosome","NC_011916.1",2014046,2015716,"-",7331424,,"CCNA_01876","YP_002517249.1",556,"oxidoreductase"
"chromosome","NC_011916.1",2015915,2016775,"+",7331425,,"CCNA_01877","YP_002517250.4",286,"acyl-CoA thioesterase II"
"chromosome","NC_011916.1",2016779,2018377,"-",7331426,,"CCNA_01878","YP_002517251.1",532,"long-chain-fatty-acid--CoA ligase"
"chromosome","NC_011916.1",2018600,2019703,"+",7331427,,"CCNA_01879","YP_002517252.1",367,"NADH:flavin oxidoreductase, old yellow enzyme family"
"chromosome","NC_011916.1",2019780,2020523,"+",7331428,,"CCNA_01880","YP_002517253.1",247,"3-ketoacyl-(acyl-carrier-protein) reductase FabG"
"chromosome","NC_011916.1",2020520,2021158,"+",7331429,,"CCNA_01881","YP_002517254.1",212,"NAD-binding Rossmann superfamily protein"
"chromosome","NC_011916.1",2021155,2022036,"+",7331430,,"CCNA_01882","YP_002517255.1",293,"SMP-30/gluconolaconase/LRE-like protein"
"chromosome","NC_011916.1",2022050,2023222,"+",7331431,,"CCNA_01883","YP_002517256.1",390,"acyl-CoA dehydrogenase"
"chromosome","NC_011916.1",2023230,2024378,"+",7331432,,"CCNA_01884","YP_002517257.1",382,"acyl-CoA dehydrogenase, short-chain specific"
"chromosome","NC_011916.1",2024476,2025252,"-",7331433,,"CCNA_01885","YP_002517258.1",258,"short chain dehydrogenase"
"chromosome","NC_011916.1",2025426,2028326,"-",7331434,,"CCNA_01886","YP_002517259.3",966,"TonB-dependent receptor"
"chromosome","NC_011916.1",2028496,2029269,"+",7331436,,"CCNA_01888","YP_002517261.1",257,"IclR family HTH transcriptional regulator"
"chromosome","NC_011916.1",2029278,2030912,"-",7331437,,"CCNA_01889","YP_002517262.1",544,"long-chain-fatty-acid--CoA ligase"
"chromosome","NC_011916.1",2031155,2032660,"+",7331438,,"CCNA_01890","YP_002517263.1",501,"enoyl-CoA hydratase/isomerase family protein"
"chromosome","NC_011916.1",2032774,2033601,"-",7331439,,"CCNA_01891","YP_002517264.1",275,"enoyl-CoA hydratase/carnithine racemase"
"chromosome","NC_011916.1",2033679,2035319,"+",7331440,,"CCNA_01892","YP_002517265.1",546,"short chain dehydrogenase"
"chromosome","NC_011916.1",2035334,2035876,"+",7331441,,"CCNA_01893","YP_002517266.1",180,"SnoaL-like domain protein"
"chromosome","NC_011916.1",2035926,2037557,"-",7331442,,"CCNA_01894","YP_002517267.1",543,"FAD-NAD(P)-binding protein"
"chromosome","NC_011916.1",2037657,2039096,"+",7331443,,"CCNA_01895","YP_002517268.1",479,"transporter, major facilitator superfamily"
"chromosome","NC_011916.1",2039570,2039776,"-",7331444,,"CCNA_01896","YP_002517269.1",68,"hypothetical protein CCNA_01896"
"chromosome","NC_011916.1",2040047,2040853,"-",7331445,,"CCNA_01897","YP_002517270.1",268,"metal-dependent hydrolase"
"chromosome","NC_011916.1",2040850,2041638,"-",7331446,,"CCNA_01898","YP_002517271.1",262,"Mg-dependent Dnase TatD"
"chromosome","NC_011916.1",2041635,2042645,"-",7331447,,"CCNA_01899","YP_002517272.1",336,"DNA polymerase III, delta\\' subunit"
"chromosome","NC_011916.1",2042642,2043268,"-",7331448,,"CCNA_01900","YP_002517273.1",208,"thymidylate kinase"
"chromosome","NC_011916.1",2043376,2044365,"-",7331449,,"CCNA_01901","YP_002517274.1",329,"RipA-family peptidoglycan hydrolase"
"chromosome","NC_011916.1",2044927,2045415,"+",7331451,,"CCNA_01902","YP_002517275.1",162,"nickel-responsive regulator NikR"
"chromosome","NC_011916.1",2045412,2046251,"+",7331452,,"CCNA_01903","YP_002517276.1",279,"urea carboxylase-associated protein 2"
"chromosome","NC_011916.1",2046262,2046888,"+",7331453,,"CCNA_01904","YP_002517277.1",208,"urea carboxylase-associated protein 1"
"chromosome","NC_011916.1",2046899,2050522,"+",7331454,,"CCNA_01905","YP_002517278.1",1207,"urea carboxylase"
"chromosome","NC_011916.1",2050519,2052303,"+",7331455,,"CCNA_01906","YP_002517279.1",594,"allophanate hydrolase"
"chromosome","NC_011916.1",2052344,2053105,"-",7331456,,"CCNA_01907","YP_002517280.1",253,"ABC transporter ATP-binding protein"
"chromosome","NC_011916.1",2053105,2053920,"-",7329888,,"CCNA_01908","YP_002517281.1",271,"ABC-type transporter, permease component"
"chromosome","NC_011916.1",2053976,2055085,"-",7330048,,"CCNA_01909","YP_002517282.1",369,"ABC transporter substrate-binding protein"
"chromosome","NC_011916.1",2055307,2055426,"-",7330049,,"CCNA_01910","YP_002517283.1",39,"ABC transporter substrate-binding protein"
"chromosome","NC_011916.1",2055562,2055933,"-",7330050,,"CCNA_01911","YP_002517284.1",123,"glyoxalase family protein"
"chromosome","NC_011916.1",2056129,2056449,"-",7330051,,"CCNA_01912","YP_002517285.2",106,"protein ydhR precursor"
"chromosome","NC_011916.1",2056542,2056922,"+",7330052,,"CCNA_01913","YP_002517286.1",126,"MarR-family transcriptional regulator"
"chromosome","NC_011916.1",2057017,2057925,"+",7330053,,"CCNA_01914","YP_002517287.1",302,"16S rRNA m(2)G 1207 methyltransferase RsmC"
"chromosome","NC_011916.1",2057922,2058662,"+",7330054,,"CCNA_01915","YP_002517288.1",246,"ribosomal small subunit pseudouridine synthase A"
"chromosome","NC_011916.1",2058655,2058888,"+",18668884,,"CCNA_03957","YP_009020529.1",77,"TusA-related sulfurtransferase"
"chromosome","NC_011916.1",2058860,2059846,"-",7330055,,"CCNA_01916","YP_002517289.1",328,"BrkB/YihY/UPF0761 family protein"
"chromosome","NC_011916.1",2059987,2061114,"-",7330057,,"CCNA_01917","YP_002517290.1",375,"alpha-methylacyl-CoA racemase"
"chromosome","NC_011916.1",2061343,2062668,"+",7330058,"popA","CCNA_01918","YP_002517291.1",441,"cyclic di-GMP effector protein PopA"
"chromosome","NC_011916.1",2062750,2063394,"+",7330059,,"CCNA_01919","YP_002517292.1",214,"DsbA family dithiol-disulfide isomerase"
"chromosome","NC_011916.1",2063515,2066982,"-",7330060,"mfd","CCNA_01920","YP_002517293.1",1155,"transcription-repair coupling factor Mfd"
"chromosome","NC_011916.1",2066987,2067280,"-",7330061,,"CCNA_01921","YP_002517294.1",97,"Sdh5 family flavination protein"
"chromosome","NC_011916.1",2067304,2068035,"-",7330062,,"CCNA_01922","YP_002517295.1",243,"SAM-dependent methyltransferase"
"chromosome","NC_011916.1",2068157,2069710,"+",7330063,"rhlB","CCNA_01923","YP_002517296.1",517,"ATP-dependent RNA helicase RhlB"
"chromosome","NC_011916.1",2069785,2070936,"-",7330064,,"CCNA_01924","YP_002517297.1",383,"capsular polysaccharide biosynthesis protein"
"chromosome","NC_011916.1",2070969,2072426,"-",7330065,,"CCNA_01925","YP_002517298.1",485,"coniferyl aldehyde dehydrogenase"
"chromosome","NC_011916.1",2072620,2073681,"+",7330066,"dgcB","CCNA_01926","YP_002517299.1",353,"GGDEF diguanylate cyclase DgcB"
"chromosome","NC_011916.1",2073818,2074621,"+",7330067,,"CCNA_01927","YP_002517300.1",267,"enoyl-CoA hydratase"
"chromosome","NC_011916.1",2074608,2075018,"-",7330068,,"CCNA_01928","YP_002517301.1",136,"conserved ACT domain protein"
"chromosome","NC_011916.1",2075015,2075419,"-",7330069,,"CCNA_01929","YP_002517302.1",134,"hypothetical protein CCNA_01929"
"chromosome","NC_011916.1",2075420,2076391,"-",7330070,,"CCNA_01930","YP_002517303.1",323,"ADP-heptose LPS heptosyltransferase"
"chromosome","NC_011916.1",2076486,2077046,"+",7330071,,"CCNA_01931","YP_002517304.1",186,"TetR-family transcriptional regulator"
"chromosome","NC_011916.1",2077043,2077861,"+",7330072,,"CCNA_01932","YP_002517305.1",272,"1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NC_011916.1",2077966,2078166,"-",7330073,,"CCNA_01933","YP_002517306.1",66,"hypothetical protein CCNA_01933"
"chromosome","NC_011916.1",2078166,2078567,"-",7330074,,"CCNA_01934","YP_002517307.1",133,"Iron-sulfur cluster assembly accessory protein"
"chromosome","NC_011916.1",2078573,2078929,"-",7330075,,"CCNA_01935","YP_002517308.1",118,"FeS assembly SUF system protein"
"chromosome","NC_011916.1",2078937,2080163,"-",7330076,,"CCNA_01936","YP_002517309.1",408,"cysteine desulfurase/selenocysteine lyase"
"chromosome","NC_011916.1",2080163,2081191,"-",7330077,"sufD","CCNA_01937","YP_002517310.1",342,"FeS assembly protein SufD"
"chromosome","NC_011916.1",2081188,2081937,"-",7330078,"sufC","CCNA_01938","YP_002517311.1",249,"ATP-dependent transporter SufC"
"chromosome","NC_011916.1",2081930,2082319,"-",7330079,,"CCNA_01939","YP_002517312.1",129,"ADP-ribosylglycohydrolase"
"chromosome","NC_011916.1",2082316,2083785,"-",7330080,"sufB","CCNA_01940","YP_002517313.1",489,"ABC transporter-associated protein SufB"
"chromosome","NC_011916.1",2083785,2084924,"-",7330081,,"CCNA_01941","YP_002517314.1",379,"cysteine desulfhydrase/Selenocysteine lyase"
"chromosome","NC_011916.1",2084921,2085397,"-",7330082,,"CCNA_01942","YP_002517315.1",158,"Rrf2 family protein"
"chromosome","NC_011916.1",2085576,2086226,"+",7330083,,"CCNA_01943","YP_002517316.1",216,"alpha/beta hydrolase family protein"
"chromosome","NC_011916.1",2086293,2086811,"-",7330084,,"CCNA_01944","YP_002517317.1",172,"McrA-family restriction endonuclease"
"chromosome","NC_011916.1",2086909,2088006,"-",7330085,,"CCNA_01945","YP_002517318.2",365,"anhydro-N-acetylmuramic acid kinase"
"chromosome","NC_011916.1",2088068,2088118,"+",18668887,,"CCNA_03958","YP_009020530.1",16,"hypothetical protein CCNA_03958"
"chromosome","NC_011916.1",2088215,2089540,"+",7330086,,"CCNA_01946","YP_002517319.4",441,"tyrosyl-tRNA synthetase"
"chromosome","NC_011916.1",2089668,2090129,"+",7330087,,"CCNA_01947","YP_002517320.1",153,"thioredoxin peroxidase"
"chromosome","NC_011916.1",2090363,2091514,"+",7330088,"ldpA","CCNA_01948","YP_002517321.1",383,"M23 family peptidoglycan-specific endopeptidase LdpA"
"chromosome","NC_011916.1",2091495,2091980,"+",7330089,"bacA","CCNA_01949","YP_002517322.1",161,"bactofilin A BacA"
"chromosome","NC_011916.1",2092058,2093173,"-",7330090,,"CCNA_01950","YP_002517323.1",371,"peptide chain release factor 2 (RF-2)"
"chromosome","NC_011916.1",2093252,2095621,"-",7330091,"pbpY","CCNA_01951","YP_002517324.1",789,"multimodular transpeptidase-transglycosylase PbpY"
"chromosome","NC_011916.1",2095782,2096969,"-",7330092,"amiC","CCNA_01952","YP_002517325.3",395,"N-acetylmuramoyl-L-alanine amidase AmiC"
"chromosome","NC_011916.1",2097338,2097556,"+",18668888,,"CCNA_03959","YP_009020531.1",72,"hypothetical protein CCNA_03959"
"chromosome","NC_011916.1",2097480,2100176,"+",7330094,"rne","CCNA_01954","YP_002517327.1",898,"ribonuclease E"
"chromosome","NC_011916.1",2100319,2101740,"+",7330095,,"CCNA_01955","YP_002517328.1",473,"zinc metalloprotease"
"chromosome","NC_011916.1",2101765,2102505,"+",7330096,,"CCNA_01956","YP_002517329.1",246,"DsbA Com1-like subfamily protein"
"chromosome","NC_011916.1",2102616,2103425,"-",7330097,"thiG","CCNA_01957","YP_002517330.1",269,"thiazole biosynthesis protein ThiG"
"chromosome","NC_011916.1",2103570,2103770,"-",7330098,"thiS","CCNA_01958","YP_002517331.1",66,"ThiaminS ubiquitin-like sulfur carrier protein ThiS"
"chromosome","NC_011916.1",2103849,2104289,"+",7330099,,"CCNA_01959","YP_002517332.1",146,"3-dehydroquinate dehydratase"
"chromosome","NC_011916.1",2104350,2104862,"+",7330100,,"CCNA_01960","YP_002517333.1",170,"acetyl-CoA carboxylase biotin carboxyl carrier protein subunit"
"chromosome","NC_011916.1",2104868,2106214,"+",7330101,,"CCNA_01961","YP_002517334.1",448,"biotin carboxylase"
"chromosome","NC_011916.1",2106314,2106967,"+",7330102,,"CCNA_01962","YP_002517335.1",217,"leucyl/phenylalanyl-tRNA--protein transferase"
"chromosome","NC_011916.1",2106904,2107542,"-",7330103,,"CCNA_01963","YP_002517336.4",212,"conserved hypothetical protein"
"chromosome","NC_011916.1",2107547,2107942,"-",7330104,,"CCNA_01964","YP_002517337.1",131,"NADH:ubiquinone oxidoreductase subunit NDUFA12"
"chromosome","NC_011916.1",2108222,2110945,"+",7330106,"nrdJ","CCNA_01966","YP_002517339.1",907,"vitamin B12-dependent ribonucleotide reductase"
"chromosome","NC_011916.1",2111017,2111514,"+",7330107,,"CCNA_01967","YP_002517340.1",165,"pentapeptide repeat protein"
"chromosome","NC_011916.1",2111609,2112478,"+",7330108,,"CCNA_01968","YP_002517341.1",289,"pentapeptide envelope resistance protein"
"chromosome","NC_011916.1",2112556,2114394,"-",7330109,,"CCNA_01969","YP_002517342.1",612,"aspartyl-tRNA synthetase"
"chromosome","NC_011916.1",2114516,2115277,"-",7330110,,"CCNA_01970","YP_002517343.1",253,"triosephosphate isomerase"
"chromosome","NC_011916.1",2115417,2117381,"+",7330111,,"CCNA_01971","YP_002517344.1",654,"peptidyl-prolyl cis-trans isomerase"
